date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:14:58	444379/444379	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2010%20Apr%202018%2006:03:52%20GMT	http://go.vinhphucweb.com/wp-content/themes/vpw_theme/icon/fonts/fontawesome-webfont.svg?v=4.7.0	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/wp-content/themes/vpw_theme/icon/fonts/fontawesome-webfont3e6e.svg	(from http://go.vinhphucweb.com/wp-content/themes/vpw_theme/icon/css/font-awesome.min.css?ver=4.9.5)
20:14:58	2272/2272	---M--	200	added ('OK')	application/json	date:Tue,%2010%20Apr%202018%2013:14:56%20GMT	http://go.vinhphucweb.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgo.vinhphucweb.com%2Fgioi-thieu%2F	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/wp-json/oembed/1.0/embede70b.json	(from http://go.vinhphucweb.com/gioi-thieu/)
20:14:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2010%20Apr%202018%2013:14:58%20GMT	http://go.vinhphucweb.com/?p=211	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/index0114.html	(from http://go.vinhphucweb.com/gioi-thieu/)
20:14:59	2383/2383	---M--	200	added ('OK')	text/xml	date:Tue,%2010%20Apr%202018%2013:14:58%20GMT	http://go.vinhphucweb.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgo.vinhphucweb.com%2Fgioi-thieu%2F&format=xml	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/wp-json/oembed/1.0/embedc1d6	(from http://go.vinhphucweb.com/gioi-thieu/)
20:15:00	3279/3279	---M--	200	added ('OK')	application/rss+xml	etag:%2267ac23092b712f711c7ecc0b1384243c%22	http://go.vinhphucweb.com/dichvu_cat/dich-vu-cap-treo/feed/	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/dichvu_cat/dich-vu-cap-treo/feed/index.html	(from http://go.vinhphucweb.com/dichvu_cat/dich-vu-cap-treo/)
20:15:00	2486/2486	---M--	200	added ('OK')	application/json	date:Tue,%2010%20Apr%202018%2013:14:59%20GMT	http://go.vinhphucweb.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgo.vinhphucweb.com%2Fdich-vu%2Fdu-ngoan-cap-treo-3%2F	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/wp-json/oembed/1.0/embed5a6d.json	(from http://go.vinhphucweb.com/dich-vu/du-ngoan-cap-treo-3/)
20:15:01	827/827	---M--	200	added ('OK')	application/rss+xml	etag:%222179cb3a99fd3fe30cc525ddee1c11e3%22	http://go.vinhphucweb.com/dich-vu/du-ngoan-cap-treo-3/feed/	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/dich-vu/du-ngoan-cap-treo-3/feed/index.html	(from http://go.vinhphucweb.com/dich-vu/du-ngoan-cap-treo-3/)
20:15:01	2627/2627	---M--	200	added ('OK')	text/xml	date:Tue,%2010%20Apr%202018%2013:15:00%20GMT	http://go.vinhphucweb.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgo.vinhphucweb.com%2Fdich-vu%2Fdu-ngoan-cap-treo-3%2F&format=xml	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/wp-json/oembed/1.0/embed17b8	(from http://go.vinhphucweb.com/dich-vu/du-ngoan-cap-treo-3/)
20:15:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2010%20Apr%202018%2013:15:01%20GMT	http://go.vinhphucweb.com/?p=1247	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/index4407.html	(from http://go.vinhphucweb.com/dich-vu/du-ngoan-cap-treo-3/)
20:15:21	165548/165548	---M--	200	added ('OK')	font/ttf	date:Tue,%2010%20Apr%202018%2006:04:08%20GMT	http://go.vinhphucweb.com/wp-content/themes/vpw_theme/icon/fonts/fontawesome-webfont.ttf?v=4.7.0	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/wp-content/themes/vpw_theme/icon/fonts/fontawesome-webfont3e6e.ttf	(from http://go.vinhphucweb.com/wp-content/themes/vpw_theme/icon/css/font-awesome.min.css?ver=4.9.5)
20:15:22	2513/2513	---M--	200	added ('OK')	application/json	date:Tue,%2010%20Apr%202018%2013:15:21%20GMT	http://go.vinhphucweb.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgo.vinhphucweb.com%2Fdich-vu%2Fdu-ngoan-cap-treo-2%2F	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/wp-json/oembed/1.0/embeddb9f.json	(from http://go.vinhphucweb.com/dich-vu/du-ngoan-cap-treo-2/)
20:15:23	831/831	---M--	200	added ('OK')	application/rss+xml	etag:%2230f11334737e96053cf40fd8081d8434%22	http://go.vinhphucweb.com/dich-vu/du-ngoan-cap-treo-2/feed/	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/dich-vu/du-ngoan-cap-treo-2/feed/index.html	(from http://go.vinhphucweb.com/dich-vu/du-ngoan-cap-treo-2/)
20:15:23	2663/2663	---M--	200	added ('OK')	text/xml	date:Tue,%2010%20Apr%202018%2013:15:23%20GMT	http://go.vinhphucweb.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgo.vinhphucweb.com%2Fdich-vu%2Fdu-ngoan-cap-treo-2%2F&format=xml	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/wp-json/oembed/1.0/embed852a	(from http://go.vinhphucweb.com/dich-vu/du-ngoan-cap-treo-2/)
20:15:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2010%20Apr%202018%2013:15:24%20GMT	http://go.vinhphucweb.com/?p=1246	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/index00ab.html	(from http://go.vinhphucweb.com/dich-vu/du-ngoan-cap-treo-2/)
20:15:25	2510/2510	---M--	200	added ('OK')	application/json	date:Tue,%2010%20Apr%202018%2013:15:25%20GMT	http://go.vinhphucweb.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgo.vinhphucweb.com%2Fdich-vu%2Fdu-ngoan-cap-treo%2F	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/wp-json/oembed/1.0/embed479c.json	(from http://go.vinhphucweb.com/dich-vu/du-ngoan-cap-treo/)
20:15:26	823/823	---M--	200	added ('OK')	application/rss+xml	etag:%22474687b7e33a4568aa975e8e23d26818%22	http://go.vinhphucweb.com/dich-vu/du-ngoan-cap-treo/feed/	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/dich-vu/du-ngoan-cap-treo/feed/index.html	(from http://go.vinhphucweb.com/dich-vu/du-ngoan-cap-treo/)
20:15:27	2651/2651	---M--	200	added ('OK')	text/xml	date:Tue,%2010%20Apr%202018%2013:15:26%20GMT	http://go.vinhphucweb.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgo.vinhphucweb.com%2Fdich-vu%2Fdu-ngoan-cap-treo%2F&format=xml	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/wp-json/oembed/1.0/embed96b7	(from http://go.vinhphucweb.com/dich-vu/du-ngoan-cap-treo/)
20:15:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2010%20Apr%202018%2013:15:27%20GMT	http://go.vinhphucweb.com/?p=1242	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/index5de2.html	(from http://go.vinhphucweb.com/dich-vu/du-ngoan-cap-treo/)
20:15:28	171461/171461	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Apr%202018%2006:04:08%20GMT	http://go.vinhphucweb.com/wp-content/uploads/2018/04/hang-chuc-ngan-khach-hanh-huong-do-ve-dinh-nui-cam-cau-an.jpg	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/wp-content/uploads/2018/04/hang-chuc-ngan-khach-hanh-huong-do-ve-dinh-nui-cam-cau-an.jpg	(from http://go.vinhphucweb.com/dich-vu/du-ngoan-cap-treo-3/)
20:15:29	3582/3582	---M--	200	added ('OK')	application/rss+xml	etag:%2267ac23092b712f711c7ecc0b1384243c%22	http://go.vinhphucweb.com/category/tin-tuc-su-kien/feed/	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/category/tin-tuc-su-kien/feed/index.html	(from http://go.vinhphucweb.com/category/tin-tuc-su-kien/)
20:15:31	19951/19951	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Apr%202018%2006:04:08%20GMT	http://go.vinhphucweb.com/wp-content/uploads/2018/03/chua-vam-ray-tra-vinh-chua-phat-nam-lon-nhat-vietnam-305x180.jpg	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/wp-content/uploads/2018/03/chua-vam-ray-tra-vinh-chua-phat-nam-lon-nhat-vietnam-305x180.jpg	(from http://go.vinhphucweb.com/category/tin-tuc-su-kien/)
20:15:31	196928/196928	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Apr%202018%2006:04:08%20GMT	http://go.vinhphucweb.com/wp-content/uploads/2018/04/1639-9805084f32a6d8844a35e48821b14411.jpg	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/wp-content/uploads/2018/04/1639-9805084f32a6d8844a35e48821b14411.jpg	(from http://go.vinhphucweb.com/dich-vu/du-ngoan-cap-treo-3/)
20:15:31	15144/15144	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Apr%202018%2006:04:08%20GMT	http://go.vinhphucweb.com/wp-content/uploads/2018/03/phatgiao-org-vn-chiem-nguong-net-dep-10-pho-tuong-6-305x180.jpg	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/wp-content/uploads/2018/03/phatgiao-org-vn-chiem-nguong-net-dep-10-pho-tuong-6-305x180.jpg	(from http://go.vinhphucweb.com/category/tin-tuc-su-kien/)
20:15:33	2522/2522	---M--	200	added ('OK')	application/rss+xml	etag:%2267ac23092b712f711c7ecc0b1384243c%22	http://go.vinhphucweb.com/photo_cat/thu-vien-thang-1/feed/	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/photo_cat/thu-vien-thang-1/feed/index.html	(from http://go.vinhphucweb.com/photo_cat/thu-vien-thang-1/)
20:15:33	2566/2566	---M--	200	added ('OK')	application/rss+xml	etag:%2267ac23092b712f711c7ecc0b1384243c%22	http://go.vinhphucweb.com/video_cat/du-lich-thang-11/feed/	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/video_cat/du-lich-thang-11/feed/index.html	(from http://go.vinhphucweb.com/video_cat/du-lich-thang-11/)
20:15:33	19247/19247	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Apr%202018%2013:15:32%20GMT	http://go.vinhphucweb.com/bo-tri-noi-that-theo-phong-thuy/	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/bo-tri-noi-that-theo-phong-thuy/index.html	(from http://go.vinhphucweb.com/category/tin-tuc-su-kien/)
20:15:34	14655/14655	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Apr%202018%2013:15:33%20GMT	http://go.vinhphucweb.com/video_cat/du-lich-thang-11/page/2/	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/video_cat/du-lich-thang-11/page/2/index.html	(from http://go.vinhphucweb.com/video_cat/du-lich-thang-11/)
20:15:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2010%20Apr%202018%2013:15:34%20GMT	http://go.vinhphucweb.com/?p=1330	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/index86d6.html	(from http://go.vinhphucweb.com/mua-online/)
20:15:34	2242/2242	---M--	200	added ('OK')	application/json	date:Tue,%2010%20Apr%202018%2013:15:33%20GMT	http://go.vinhphucweb.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgo.vinhphucweb.com%2Fmua-online%2F	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/wp-json/oembed/1.0/embed8a71.json	(from http://go.vinhphucweb.com/mua-online/)
20:15:34	2341/2341	---M--	200	added ('OK')	text/xml	date:Tue,%2010%20Apr%202018%2013:15:34%20GMT	http://go.vinhphucweb.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgo.vinhphucweb.com%2Fmua-online%2F&format=xml	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/wp-json/oembed/1.0/embeda564	(from http://go.vinhphucweb.com/mua-online/)
20:15:35	2257/2257	---M--	200	added ('OK')	application/json	date:Tue,%2010%20Apr%202018%2013:15:35%20GMT	http://go.vinhphucweb.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgo.vinhphucweb.com%2Flien-he%2F	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/wp-json/oembed/1.0/embed108a.json	(from http://go.vinhphucweb.com/lien-he/)
20:15:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2010%20Apr%202018%2013:15:35%20GMT	http://go.vinhphucweb.com/?p=9	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/indexb5fb.html	(from http://go.vinhphucweb.com/lien-he/)
20:15:35	2362/2362	---M--	200	added ('OK')	text/xml	date:Tue,%2010%20Apr%202018%2013:15:35%20GMT	http://go.vinhphucweb.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgo.vinhphucweb.com%2Flien-he%2F&format=xml	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/wp-json/oembed/1.0/embed5834	(from http://go.vinhphucweb.com/lien-he/)
20:15:44	957477/957477	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Apr%202018%2006:04:08%20GMT	http://go.vinhphucweb.com/wp-content/uploads/2018/04/banner.png	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/wp-content/uploads/2018/04/banner.png	(from http://go.vinhphucweb.com/)
20:15:45	2606/2606	---M--	200	added ('OK')	application/json	date:Tue,%2010%20Apr%202018%2013:15:44%20GMT	http://go.vinhphucweb.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgo.vinhphucweb.com%2Fbo-tri-noi-that-theo-phong-thuy-3%2F	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/wp-json/oembed/1.0/embedac0d.json	(from http://go.vinhphucweb.com/bo-tri-noi-that-theo-phong-thuy-3/)
20:15:45	859/859	---M--	200	added ('OK')	application/rss+xml	etag:%2286ebb3a90ffc6b9f5d29768f105f2494%22	http://go.vinhphucweb.com/bo-tri-noi-that-theo-phong-thuy-3/feed/	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/bo-tri-noi-that-theo-phong-thuy-3/feed/index.html	(from http://go.vinhphucweb.com/bo-tri-noi-that-theo-phong-thuy-3/)
20:15:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2010%20Apr%202018%2013:15:45%20GMT	http://go.vinhphucweb.com/?p=1160	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/index9d49.html	(from http://go.vinhphucweb.com/bo-tri-noi-that-theo-phong-thuy-3/)
20:15:45	2767/2767	---M--	200	added ('OK')	text/xml	date:Tue,%2010%20Apr%202018%2013:15:45%20GMT	http://go.vinhphucweb.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgo.vinhphucweb.com%2Fbo-tri-noi-that-theo-phong-thuy-3%2F&format=xml	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/wp-json/oembed/1.0/embedeac4	(from http://go.vinhphucweb.com/bo-tri-noi-that-theo-phong-thuy-3/)
20:15:46	2605/2605	---M--	200	added ('OK')	application/json	date:Tue,%2010%20Apr%202018%2013:15:46%20GMT	http://go.vinhphucweb.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgo.vinhphucweb.com%2Fbo-tri-noi-that-theo-phong-thuy-2%2F	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/wp-json/oembed/1.0/embed02f8.json	(from http://go.vinhphucweb.com/bo-tri-noi-that-theo-phong-thuy-2/)
20:15:46	859/859	---M--	200	added ('OK')	application/rss+xml	etag:%2203f574bb2e7129ee692739ba8ad3ada5%22	http://go.vinhphucweb.com/bo-tri-noi-that-theo-phong-thuy-2/feed/	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/bo-tri-noi-that-theo-phong-thuy-2/feed/index.html	(from http://go.vinhphucweb.com/bo-tri-noi-that-theo-phong-thuy-2/)
20:15:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2010%20Apr%202018%2013:15:46%20GMT	http://go.vinhphucweb.com/?p=1159	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/index7914.html	(from http://go.vinhphucweb.com/bo-tri-noi-that-theo-phong-thuy-2/)
20:15:47	2766/2766	---M--	200	added ('OK')	text/xml	date:Tue,%2010%20Apr%202018%2013:15:47%20GMT	http://go.vinhphucweb.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgo.vinhphucweb.com%2Fbo-tri-noi-that-theo-phong-thuy-2%2F&format=xml	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/wp-json/oembed/1.0/embed9a6a	(from http://go.vinhphucweb.com/bo-tri-noi-that-theo-phong-thuy-2/)
20:15:47	10344/10344	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Apr%202018%2006:04:08%20GMT	http://go.vinhphucweb.com/wp-content/uploads/2018/03/phatgiao-org-vn-chiem-nguong-net-dep-10-pho-tuong-6-205x188.jpg	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/wp-content/uploads/2018/03/phatgiao-org-vn-chiem-nguong-net-dep-10-pho-tuong-6-205x188.jpg	(from http://go.vinhphucweb.com/)
20:15:47	2532/2532	---M--	200	added ('OK')	application/json	date:Tue,%2010%20Apr%202018%2013:15:47%20GMT	http://go.vinhphucweb.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgo.vinhphucweb.com%2Fphoto%2Fdoan-du-khach-thang-1-2%2F	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/wp-json/oembed/1.0/embed8a4f.json	(from http://go.vinhphucweb.com/photo/doan-du-khach-thang-1-2/)
20:15:48	836/836	---M--	200	added ('OK')	application/rss+xml	etag:%22e288e050a395a6e07081ab1253a2f190%22	http://go.vinhphucweb.com/photo/doan-du-khach-thang-1-2/feed/	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/photo/doan-du-khach-thang-1-2/feed/index.html	(from http://go.vinhphucweb.com/photo/doan-du-khach-thang-1-2/)
20:15:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2010%20Apr%202018%2013:15:48%20GMT	http://go.vinhphucweb.com/?p=1288	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/index2ef2.html	(from http://go.vinhphucweb.com/photo/doan-du-khach-thang-1-2/)
20:15:49	2670/2670	---M--	200	added ('OK')	text/xml	date:Tue,%2010%20Apr%202018%2013:15:49%20GMT	http://go.vinhphucweb.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgo.vinhphucweb.com%2Fphoto%2Fdoan-du-khach-thang-1-2%2F&format=xml	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/wp-json/oembed/1.0/embedf608	(from http://go.vinhphucweb.com/photo/doan-du-khach-thang-1-2/)
20:15:52	51086/51086	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Apr%202018%2006:04:08%20GMT	http://go.vinhphucweb.com/wp-content/uploads/2018/03/phatgiao-org-vn-chiem-nguong-net-dep-10-pho-tuong-6-600x388.jpg	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/wp-content/uploads/2018/03/phatgiao-org-vn-chiem-nguong-net-dep-10-pho-tuong-6-600x388.jpg	(from http://go.vinhphucweb.com/photo/doan-du-khach-thang-1-2/)
20:16:01	64426/64426	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Apr%202018%2006:04:08%20GMT	http://go.vinhphucweb.com/wp-content/uploads/2018/04/den_thac_cai___ha_giang-670x388.jpg	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/wp-content/uploads/2018/04/den_thac_cai___ha_giang-670x388.jpg	(from http://go.vinhphucweb.com/photo/doan-du-khach-thang-1-2/)
20:16:02	73034/73034	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Apr%202018%2006:04:08%20GMT	http://go.vinhphucweb.com/wp-content/uploads/2018/03/chua-vam-ray-tra-vinh-chua-phat-nam-lon-nhat-vietnam-670x388.jpg	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/wp-content/uploads/2018/03/chua-vam-ray-tra-vinh-chua-phat-nam-lon-nhat-vietnam-670x388.jpg	(from http://go.vinhphucweb.com/photo/doan-du-khach-thang-1-2/)
20:16:02	62196/62196	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Apr%202018%2006:04:08%20GMT	http://go.vinhphucweb.com/wp-content/uploads/2018/04/hang-chuc-ngan-khach-hanh-huong-do-ve-dinh-nui-cam-cau-an-670x388.jpg	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/wp-content/uploads/2018/04/hang-chuc-ngan-khach-hanh-huong-do-ve-dinh-nui-cam-cau-an-670x388.jpg	(from http://go.vinhphucweb.com/photo/doan-du-khach-thang-1-2/)
20:16:02	74409/74409	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Apr%202018%2006:04:08%20GMT	http://go.vinhphucweb.com/wp-content/uploads/2018/04/500px-Du-lich-sinh-thai-la-gi.jpg	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/wp-content/uploads/2018/04/500px-Du-lich-sinh-thai-la-gi.jpg	(from http://go.vinhphucweb.com/photo/doan-du-khach-thang-1-2/)
20:16:03	832/832	---M--	200	added ('OK')	application/rss+xml	etag:%22255cfba2910baa1ca5aed0d8fecef434%22	http://go.vinhphucweb.com/photo/doan-du-khach-thang-1/feed/	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/photo/doan-du-khach-thang-1/feed/index.html	(from http://go.vinhphucweb.com/photo/doan-du-khach-thang-1/)
20:16:03	2666/2666	---M--	200	added ('OK')	text/xml	date:Tue,%2010%20Apr%202018%2013:16:02%20GMT	http://go.vinhphucweb.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgo.vinhphucweb.com%2Fphoto%2Fdoan-du-khach-thang-1%2F&format=xml	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/wp-json/oembed/1.0/embedb50b	(from http://go.vinhphucweb.com/photo/doan-du-khach-thang-1/)
20:16:04	12560/12560	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Apr%202018%2013:16:03%20GMT	http://go.vinhphucweb.com/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/index.html	(from http://connect.facebook.net/vi_VN/all.js)
20:16:04	12560/12560	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Apr%202018%2013:16:04%20GMT	http://go.vinhphucweb.com/^([^:/?	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/^([^_/indexd41d.html	(from http://connect.facebook.net/vi_VN/all.js)
20:16:04	12560/12560	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Apr%202018%2013:16:04%20GMT	http://go.vinhphucweb.com/restserver.php	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/restserver.php	(from http://connect.facebook.net/vi_VN/all.js)
20:16:05	54267/54267	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Apr%202018%2006:04:08%20GMT	http://go.vinhphucweb.com/wp-content/uploads/2018/04/1639-9805084f32a6d8844a35e48821b14411-670x388.jpg	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/wp-content/uploads/2018/04/1639-9805084f32a6d8844a35e48821b14411-670x388.jpg	(from http://go.vinhphucweb.com/photo/doan-du-khach-thang-1-2/)
20:16:05	12560/12560	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Apr%202018%2013:16:05%20GMT	http://go.vinhphucweb.com/dialog/	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/dialog/index.html	(from http://connect.facebook.net/vi_VN/all.js)
20:16:05	12560/12560	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Apr%202018%2013:16:05%20GMT	http://go.vinhphucweb.com/%s/profile.php?id=%s	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/%s/profile.5b4d6d.delayed	(from http://connect.facebook.net/vi_VN/all.js)
20:16:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2010%20Apr%202018%2013:16:07%20GMT	http://go.vinhphucweb.com/?p=1157	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/index8b39.html	(from http://go.vinhphucweb.com/bo-tri-noi-that-theo-phong-thuy/)
20:16:07	855/855	---M--	200	added ('OK')	application/rss+xml	etag:%22f33b588c70812fa39b68becccfd92baf%22	http://go.vinhphucweb.com/bo-tri-noi-that-theo-phong-thuy/feed/	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/bo-tri-noi-that-theo-phong-thuy/feed/index.html	(from http://go.vinhphucweb.com/bo-tri-noi-that-theo-phong-thuy/)
20:16:07	2602/2602	---M--	200	added ('OK')	application/json	date:Tue,%2010%20Apr%202018%2013:16:07%20GMT	http://go.vinhphucweb.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgo.vinhphucweb.com%2Fbo-tri-noi-that-theo-phong-thuy%2F	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/wp-json/oembed/1.0/embed08e3.json	(from http://go.vinhphucweb.com/bo-tri-noi-that-theo-phong-thuy/)
20:16:08	2763/2763	---M--	200	added ('OK')	text/xml	date:Tue,%2010%20Apr%202018%2013:16:07%20GMT	http://go.vinhphucweb.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgo.vinhphucweb.com%2Fbo-tri-noi-that-theo-phong-thuy%2F&format=xml	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/wp-json/oembed/1.0/embed4441	(from http://go.vinhphucweb.com/bo-tri-noi-that-theo-phong-thuy/)
20:16:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2010%20Apr%202018%2013:16:08%20GMT	http://go.vinhphucweb.com/video_cat/du-lich-thang-11/page/1/	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/video_cat/du-lich-thang-11/page/1/index.html	(from http://go.vinhphucweb.com/video_cat/du-lich-thang-11/page/2/)
20:16:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2010%20Apr%202018%2013:16:08%20GMT	http://go.vinhphucweb.com/?p=1279	E:/My%20Web%20Sites/duliccaptreo/go.vinhphucweb.com/index2d4b.html	(from http://go.vinhphucweb.com/photo/doan-du-khach-thang-1/)
